Type;File;Inner Cond.;Depends on;Inner No.;Depends on No.
nesting depends candidate;./mm/slab.c;(CONFIG_NUMA) && (CONFIG_MEMORY_HOTPLUG);(CONFIG_SLAB);1292;0
nesting depends candidate;./mm/slab.c;CONFIG_NUMA;(CONFIG_SLAB);1499;0
nesting depends candidate;./mm/slab.c;CONFIG_PAGE_POISONING;(CONFIG_SLAB);2241;0
nesting depends candidate;./mm/slab.c;CONFIG_NUMA;(CONFIG_SLAB);2971;0
nesting depends candidate;./mm/slab.c;CONFIG_TRACING;(CONFIG_SLAB);3429;0
nesting depends candidate;./mm/slab.c;CONFIG_NUMA;(CONFIG_SLAB);3444;0
nesting depends candidate;./mm/slab.c;CONFIG_TRACING;(CONFIG_SLAB) && (CONFIG_NUMA);3468;3444
nesting depends candidate;./mm/slab.c;CONFIG_SLABINFO;(CONFIG_SLAB);3921;0
nesting depends candidate;./mm/slab.c;CONFIG_DEBUG_SLAB_LEAK;(CONFIG_SLAB) && (CONFIG_SLABINFO);4071;3921
nesting depends candidate;./mm/slab.c;CONFIG_KALLSYMS;(CONFIG_SLAB) && ((CONFIG_DEBUG_SLAB_LEAK) && (CONFIG_SLABINFO));4122;4071
nesting depends candidate;./mm/slab.c;CONFIG_DEBUG_SLAB_LEAK;(CONFIG_SLAB) && (CONFIG_SLABINFO);4223;3921
nesting depends candidate;./mm/page_idle.c;! CONFIG_64BIT;(CONFIG_IDLE_PAGE_TRACKING);211;0
nesting depends candidate;./mm/mempolicy.c;CONFIG_HUGETLB_PAGE;(CONFIG_NUMA);529;0
nesting depends candidate;./mm/mempolicy.c;CONFIG_NUMA_BALANCING;(CONFIG_NUMA);557;0
nesting depends candidate;./mm/mempolicy.c;CONFIG_MIGRATION;(CONFIG_NUMA);920;0
nesting depends candidate;./mm/mempolicy.c;CONFIG_COMPAT;(CONFIG_NUMA);1460;0
nesting depends candidate;./mm/mempolicy.c;CONFIG_HUGETLBFS;(CONFIG_NUMA);1790;0
nesting depends candidate;./mm/mempolicy.c;CONFIG_NUMA_BALANCING;(CONFIG_NUMA);2510;0
nesting depends candidate;./mm/mempolicy.c;CONFIG_TMPFS;(CONFIG_NUMA);2636;0
nesting depends candidate;./mm/mincore.c;CONFIG_HUGETLB_PAGE;(CONFIG_MMU);25;0
nesting depends candidate;./mm/mincore.c;CONFIG_SWAP;(CONFIG_MMU);60;0
nesting depends candidate;./mm/mincore.c;CONFIG_SWAP;(CONFIG_MMU);150;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_MEMCG_SWAP;(CONFIG_MEMCG);84;0
nesting depends candidate;./mm/memcontrol.c;(CONFIG_INET) && (CONFIG_MEMCG_KMEM);(CONFIG_MEMCG);292;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_MEMCG_KMEM;(CONFIG_MEMCG);349;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_LOCKDEP;(CONFIG_MEMCG);1563;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_MEMCG_KMEM;(CONFIG_MEMCG);2241;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_TRANSPARENT_HUGEPAGE;(CONFIG_MEMCG);2458;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_MEMCG_SWAP;(CONFIG_MEMCG);2481;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_MEMCG_KMEM;(CONFIG_MEMCG);2894;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_MMU;(CONFIG_MEMCG);3074;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_NUMA;(CONFIG_MEMCG);3100;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_DEBUG_VM;(CONFIG_MEMCG);3218;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_MEMCG_KMEM;(CONFIG_MEMCG);3615;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_CGROUP_WRITEBACK;(CONFIG_MEMCG);3697;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_NUMA;(CONFIG_MEMCG);4078;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_MEMCG_KMEM;(CONFIG_MEMCG);4084;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_SLABINFO;(CONFIG_MEMCG) && (CONFIG_MEMCG_KMEM);4108;4084
nesting depends candidate;./mm/memcontrol.c;CONFIG_MEMCG_KMEM;(CONFIG_MEMCG);4254;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_CGROUP_WRITEBACK;(CONFIG_MEMCG);4257;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_MMU;(CONFIG_MEMCG);4392;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_SWAP;(CONFIG_MEMCG) && (CONFIG_MMU);4465;4392
nesting depends candidate;./mm/memcontrol.c;CONFIG_SWAP;(CONFIG_MEMCG) && (CONFIG_MMU);4508;4392
nesting depends candidate;./mm/memcontrol.c;CONFIG_TRANSPARENT_HUGEPAGE;(CONFIG_MEMCG) && (CONFIG_MMU);4670;4392
nesting depends candidate;./mm/memcontrol.c;CONFIG_MEMCG_SWAP;(CONFIG_MEMCG);5622;0
nesting depends candidate;./mm/memcontrol.c;CONFIG_MEMCG_SWAP_ENABLED;(CONFIG_MEMCG) && (CONFIG_MEMCG_SWAP);5694;5622
nesting depends candidate;./mm/compaction.c;CONFIG_COMPACTION; CONFIG_COMPACTION ||  CONFIG_CMA;117;37
nesting depends candidate;./mm/compaction.c;CONFIG_CMA;CONFIG_COMPACTION;1243;903
nesting depends candidate;./mm/compaction.c;(CONFIG_SYSFS) && (CONFIG_NUMA);CONFIG_COMPACTION;1729;903
nesting depends candidate;./mm/zsmalloc.c;CONFIG_ZSMALLOC_STAT;((CONFIG_ZSMALLOC || CONFIG_ZSMALLOC_MODULE));171;0
nesting depends candidate;./mm/zsmalloc.c;CONFIG_ZSMALLOC_STAT;((CONFIG_ZSMALLOC || CONFIG_ZSMALLOC_MODULE));181;0
nesting depends candidate;./mm/zsmalloc.c;CONFIG_ZSMALLOC_STAT;((CONFIG_ZSMALLOC || CONFIG_ZSMALLOC_MODULE));262;0
nesting depends candidate;./mm/zsmalloc.c;CONFIG_PGTABLE_MAPPING;((CONFIG_ZSMALLOC || CONFIG_ZSMALLOC_MODULE));277;0
nesting depends candidate;./mm/zsmalloc.c;CONFIG_ZPOOL;((CONFIG_ZSMALLOC || CONFIG_ZSMALLOC_MODULE));317;0
nesting depends candidate;./mm/zsmalloc.c;CONFIG_ZSMALLOC_STAT;((CONFIG_ZSMALLOC || CONFIG_ZSMALLOC_MODULE));474;0
nesting depends candidate;./mm/zsmalloc.c;CONFIG_PGTABLE_MAPPING;((CONFIG_ZSMALLOC || CONFIG_ZSMALLOC_MODULE));1025;0
nesting depends candidate;./mm/zsmalloc.c;CONFIG_ZPOOL;((CONFIG_ZSMALLOC || CONFIG_ZSMALLOC_MODULE));2003;0
nesting depends candidate;./mm/zsmalloc.c;CONFIG_ZPOOL;((CONFIG_ZSMALLOC || CONFIG_ZSMALLOC_MODULE));2015;0
nesting depends candidate;./mm/zsmalloc.c;CONFIG_ZPOOL;((CONFIG_ZSMALLOC || CONFIG_ZSMALLOC_MODULE));2026;0
nesting depends candidate;./mm/hugetlb.c;(CONFIG_CMA) && (CONFIG_X86_64);(CONFIG_HUGETLBFS);1005;0
nesting depends candidate;./mm/hugetlb.c;CONFIG_HIGHMEM;(CONFIG_HUGETLBFS);2002;0
nesting depends candidate;./mm/hugetlb.c;CONFIG_HIGHMEM;(CONFIG_HUGETLBFS);2077;0
nesting depends candidate;./mm/hugetlb.c;CONFIG_NUMA;(CONFIG_HUGETLBFS);2333;0
nesting depends candidate;./mm/hugetlb.c;CONFIG_NUMA;(CONFIG_HUGETLBFS);2431;0
nesting depends candidate;./mm/hugetlb.c;CONFIG_NUMA;(CONFIG_HUGETLBFS);2476;0
nesting depends candidate;./mm/hugetlb.c;CONFIG_SMP;(CONFIG_HUGETLBFS);2680;0
nesting depends candidate;./mm/hugetlb.c;CONFIG_SYSCTL;(CONFIG_HUGETLBFS);2778;0
nesting depends candidate;./mm/hugetlb.c;CONFIG_NUMA;(CONFIG_HUGETLBFS) && (CONFIG_SYSCTL);2811;2778
nesting depends candidate;./mm/hugetlb.c;CONFIG_SMP;(CONFIG_HUGETLBFS);3649;0
nesting depends candidate;./mm/hugetlb.c;CONFIG_ARCH_WANT_HUGE_PMD_SHARE;(CONFIG_HUGETLBFS);4139;0
nesting depends candidate;./mm/hugetlb.c;CONFIG_ARCH_WANT_GENERAL_HUGETLB;(CONFIG_HUGETLBFS);4279;0
nesting depends candidate;./mm/hugetlb.c;CONFIG_MEMORY_FAILURE;(CONFIG_HUGETLBFS);4381;0
nesting depends candidate;./mm/mmap.c;CONFIG_COMPAT_BRK;(CONFIG_MMU);296;0
nesting depends candidate;./mm/mmap.c;CONFIG_DEBUG_VM_RB;(CONFIG_MMU);377;0
nesting depends candidate;./mm/mmap.c;CONFIG_PROC_FS;(CONFIG_MMU);1211;0
nesting depends candidate;./mm/mmap.c;(CONFIG_STACK_GROWSUP) || (CONFIG_IA64);(CONFIG_MMU);2142;0
nesting depends candidate;./mm/mmap.c;CONFIG_STACK_GROWSUP;(CONFIG_MMU);2308;0
nesting depends candidate;./mm/mmap.c;CONFIG_DEBUG_VM;(CONFIG_MMU);2711;0
nesting depends candidate;./mm/zbud.c;CONFIG_ZPOOL;((CONFIG_ZBUD || CONFIG_ZBUD_MODULE));100;0
nesting depends candidate;./mm/zbud.c;CONFIG_ZPOOL;((CONFIG_ZBUD || CONFIG_ZBUD_MODULE));126;0
nesting depends candidate;./mm/zbud.c;CONFIG_ZPOOL;((CONFIG_ZBUD || CONFIG_ZBUD_MODULE));618;0
nesting depends candidate;./mm/zbud.c;CONFIG_ZPOOL;((CONFIG_ZBUD || CONFIG_ZBUD_MODULE));627;0
nesting depends candidate;./mm/mremap.c;CONFIG_MEM_SOFT_DIRTY;(CONFIG_MMU);80;0
nesting depends candidate;./mm/swap_state.c;CONFIG_MIGRATION;(CONFIG_SWAP);30;0
nesting depends candidate;./mm/mm_init.c;CONFIG_NUMA;CONFIG_DEBUG_MEMORY_INIT;57;17
nesting depends candidate;./mm/early_ioremap.c;CONFIG_MMU;(CONFIG_GENERIC_EARLY_IOREMAP);20;0
nesting depends candidate;./mm/kasan/kasan.c;CONFIG_MEMORY_HOTPLUG;(CONFIG_KASAN);534;0
nesting depends candidate;./mm/kasan/kasan_init.c;CONFIG_PGTABLE_LEVELS > 3;(CONFIG_KASAN);32;0
nesting depends candidate;./mm/kasan/kasan_init.c;CONFIG_PGTABLE_LEVELS > 2;(CONFIG_KASAN);35;0
nesting depends candidate;./mm/cma.c;CONFIG_CMA_DEBUG;(CONFIG_CMA);21;0
nesting depends candidate;./mm/cma.c;CONFIG_CMA_DEBUGFS;(CONFIG_CMA);132;0
nesting depends candidate;./mm/cma.c;CONFIG_X86;(CONFIG_CMA);237;0
nesting depends candidate;./mm/vmscan.c;CONFIG_CGROUP_WRITEBACK;CONFIG_MEMCG;177;152
nesting depends candidate;./mm/percpu.c;CONFIG_NEED_PER_CPU_EMBED_FIRST_CHUNK;CONFIG_SMP;1721;1704
nesting depends candidate;./mm/percpu.c;CONFIG_NEED_PER_CPU_PAGE_FIRST_CHUNK;CONFIG_SMP;1725;1704
nesting depends candidate;./mm/percpu.c;(CONFIG_NEED_PER_CPU_EMBED_FIRST_CHUNK) || 	!(CONFIG_HAVE_SETUP_PER_CPU_AREA);CONFIG_SMP;1741;1704
nesting depends candidate;./mm/percpu.c;(CONFIG_NEED_PER_CPU_PAGE_FIRST_CHUNK);CONFIG_SMP;1747;1704
nesting depends candidate;./mm/percpu.c;! CONFIG_HAVE_SETUP_PER_CPU_AREA;CONFIG_SMP;2165;1704
nesting depends candidate;./mm/debug.c;(CONFIG_X86);CONFIG_DEBUG_VM;133;109
nesting depends candidate;./mm/debug.c;(CONFIG_PPC);CONFIG_DEBUG_VM;135;109
nesting depends candidate;./mm/debug.c;(CONFIG_PARISC) || (CONFIG_METAG) || (CONFIG_IA64);CONFIG_DEBUG_VM;137;109
nesting depends candidate;./mm/debug.c;!(CONFIG_MMU);CONFIG_DEBUG_VM;139;109
nesting depends candidate;./mm/debug.c;CONFIG_MEM_SOFT_DIRTY;CONFIG_DEBUG_VM;145;109
nesting depends candidate;./mm/debug.c;CONFIG_MMU;CONFIG_DEBUG_VM;172;109
nesting depends candidate;./mm/debug.c;CONFIG_AIO;CONFIG_DEBUG_VM;183;109
nesting depends candidate;./mm/debug.c;CONFIG_MEMCG;CONFIG_DEBUG_VM;186;109
nesting depends candidate;./mm/debug.c;CONFIG_MMU_NOTIFIER;CONFIG_DEBUG_VM;190;109
nesting depends candidate;./mm/debug.c;CONFIG_NUMA_BALANCING;CONFIG_DEBUG_VM;193;109
nesting depends candidate;./mm/debug.c;(CONFIG_NUMA_BALANCING) || (CONFIG_COMPACTION);CONFIG_DEBUG_VM;196;109
nesting depends candidate;./mm/debug.c;CONFIG_MMU;CONFIG_DEBUG_VM;202;109
nesting depends candidate;./mm/debug.c;CONFIG_AIO;CONFIG_DEBUG_VM;217;109
nesting depends candidate;./mm/debug.c;CONFIG_MEMCG;CONFIG_DEBUG_VM;220;109
nesting depends candidate;./mm/debug.c;CONFIG_MMU_NOTIFIER;CONFIG_DEBUG_VM;224;109
nesting depends candidate;./mm/debug.c;CONFIG_NUMA_BALANCING;CONFIG_DEBUG_VM;227;109
nesting depends candidate;./mm/debug.c;(CONFIG_NUMA_BALANCING) || (CONFIG_COMPACTION);CONFIG_DEBUG_VM;230;109
nesting depends candidate;./mm/slab_common.c;CONFIG_ZONE_DMA;! CONFIG_SLOB;801;762
nesting depends candidate;./mm/slab_common.c;CONFIG_ZONE_DMA;! CONFIG_SLOB;865;762
nesting depends candidate;./mm/slab_common.c;CONFIG_ZONE_DMA;! CONFIG_SLOB;978;762
nesting depends candidate;./mm/slab_common.c;CONFIG_SLAB;CONFIG_SLABINFO;1027;1025
nesting depends candidate;./mm/slab_common.c;CONFIG_DEBUG_SLAB;CONFIG_SLABINFO;1039;1025
nesting depends candidate;./mm/slab_common.c;CONFIG_DEBUG_SLAB;CONFIG_SLABINFO;1048;1025
nesting depends candidate;./mm/slab_common.c;CONFIG_MEMCG_KMEM;CONFIG_SLABINFO;1125;1025
nesting depends candidate;./mm/huge_memory.c;CONFIG_TRANSPARENT_HUGEPAGE_ALWAYS;(CONFIG_TRANSPARENT_HUGEPAGE);43;0
nesting depends candidate;./mm/huge_memory.c;CONFIG_TRANSPARENT_HUGEPAGE_MADVISE;(CONFIG_TRANSPARENT_HUGEPAGE);46;0
nesting depends candidate;./mm/huge_memory.c;CONFIG_SYSFS;(CONFIG_TRANSPARENT_HUGEPAGE);238;0
nesting depends candidate;./mm/huge_memory.c;CONFIG_DEBUG_VM;(CONFIG_TRANSPARENT_HUGEPAGE) && (CONFIG_SYSFS);377;238
nesting depends candidate;./mm/huge_memory.c;CONFIG_DEBUG_VM;(CONFIG_TRANSPARENT_HUGEPAGE) && (CONFIG_SYSFS);399;238
nesting depends candidate;./mm/huge_memory.c;CONFIG_S390;(CONFIG_TRANSPARENT_HUGEPAGE);2000;0
nesting depends candidate;./mm/huge_memory.c;CONFIG_NUMA;(CONFIG_TRANSPARENT_HUGEPAGE);2370;0
nesting depends candidate;./mm/slob.c;CONFIG_NUMA;(CONFIG_SLOB);194;0
nesting depends candidate;./mm/slob.c;CONFIG_NUMA;(CONFIG_SLOB);286;0
nesting depends candidate;./mm/slob.c;CONFIG_NUMA;(CONFIG_SLOB);476;0
nesting depends candidate;./mm/slob.c;CONFIG_NUMA;(CONFIG_SLOB);568;0
nesting depends candidate;./mm/cleancache.c;CONFIG_DEBUG_FS;(CONFIG_CLEANCACHE);306;0
nesting depends candidate;./mm/pagewalk.c;CONFIG_HUGETLB_PAGE;(CONFIG_MMU);124;0
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS;CONFIG_SHMEM;109;38
nesting depends candidate;./mm/shmem.c;CONFIG_NUMA;CONFIG_SHMEM;870;38
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS;(CONFIG_NUMA) && (CONFIG_SHMEM);871;870
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS;(!(CONFIG_NUMA)) && (CONFIG_SHMEM);939;938
nesting depends candidate;./mm/shmem.c;!(CONFIG_NUMA) || !(CONFIG_TMPFS);CONFIG_SHMEM;958;38
nesting depends candidate;./mm/shmem.c;CONFIG_NUMA;CONFIG_SHMEM;1365;38
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS;CONFIG_SHMEM;1481;38
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS_XATTR;(CONFIG_TMPFS) && (CONFIG_SHMEM);1485;1481
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS_XATTR;(CONFIG_TMPFS) && (CONFIG_SHMEM);2514;1481
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS_POSIX_ACL;(CONFIG_TMPFS_XATTR) && ((CONFIG_TMPFS) && (CONFIG_SHMEM));2559;2514
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS_XATTR;(CONFIG_TMPFS) && (CONFIG_SHMEM);2657;1481
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS_XATTR;(CONFIG_TMPFS) && (CONFIG_SHMEM);2669;1481
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS;CONFIG_SHMEM;3017;38
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS_XATTR;CONFIG_SHMEM;3050;38
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS_POSIX_ACL;CONFIG_SHMEM;3053;38
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS;CONFIG_SHMEM;3118;38
nesting depends candidate;./mm/shmem.c;CONFIG_MIGRATION;CONFIG_SHMEM;3122;38
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS;CONFIG_SHMEM;3130;38
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS_XATTR;CONFIG_SHMEM;3144;38
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS;CONFIG_SHMEM;3154;38
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS_XATTR;CONFIG_SHMEM;3166;38
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS_POSIX_ACL;CONFIG_SHMEM;3172;38
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS_XATTR;CONFIG_SHMEM;3179;38
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS_POSIX_ACL;CONFIG_SHMEM;3185;38
nesting depends candidate;./mm/shmem.c;CONFIG_TMPFS;CONFIG_SHMEM;3194;38
nesting depends candidate;./mm/shmem.c;CONFIG_NUMA;CONFIG_SHMEM;3207;38
nesting depends candidate;./mm/memory.c;! CONFIG_NEED_MULTIPLE_NODES;(CONFIG_MMU);79;0
nesting depends candidate;./mm/memory.c;CONFIG_COMPAT_BRK;(CONFIG_MMU);106;0
nesting depends candidate;./mm/memory.c;CONFIG_HAVE_RCU_TABLE_FREE;(CONFIG_MMU);313;0
nesting depends candidate;./mm/memory.c;CONFIG_DEBUG_VM;(CONFIG_MMU);1198;0
nesting depends candidate;./mm/memory.c;(CONFIG_SMP) || (CONFIG_PREEMPT);(CONFIG_MMU);1912;0
nesting depends candidate;./mm/memory.c;CONFIG_DEBUG_FS;(CONFIG_MMU);2835;0
nesting depends candidate;./mm/memory.c;CONFIG_HAVE_IOREMAP_PROT;(CONFIG_MMU);3593;0
nesting depends candidate;./mm/memory.c;! CONFIG_HAVE_IOREMAP_PROT;(CONFIG_MMU);3665;0
nesting depends candidate;./mm/memory.c;(CONFIG_PROVE_LOCKING) || (CONFIG_DEBUG_ATOMIC_SLEEP);(CONFIG_MMU);3781;0
nesting depends candidate;./mm/memory.c;(CONFIG_DEBUG_ATOMIC_SLEEP);(CONFIG_MMU) && ((CONFIG_PROVE_LOCKING) || (CONFIG_DEBUG_ATOMIC_SLEEP));3795;3781
nesting depends candidate;./mm/memory.c;(CONFIG_TRANSPARENT_HUGEPAGE) || (CONFIG_HUGETLBFS);(CONFIG_MMU);3803;0
nesting depends candidate;./security/tomoyo/domain.c;CONFIG_MMU;(CONFIG_SECURITY_TOMOYO);876;0
nesting depends candidate;./security/tomoyo/domain.c;CONFIG_MMU;(CONFIG_SECURITY_TOMOYO);897;0
nesting depends candidate;./security/tomoyo/common.c;CONFIG_SECURITY_TOMOYO_OMIT_USERSPACE_LOADER;(CONFIG_SECURITY_TOMOYO);2786;0
nesting depends candidate;./security/tomoyo/load_policy.c;! CONFIG_SECURITY_TOMOYO_OMIT_USERSPACE_LOADER;(CONFIG_SECURITY_TOMOYO);9;0
nesting depends candidate;./security/tomoyo/tomoyo.c;! CONFIG_SECURITY_TOMOYO_OMIT_USERSPACE_LOADER;(CONFIG_SECURITY_TOMOYO);81;0
nesting depends candidate;./security/yama/yama_lsm.c;CONFIG_SYSCTL;((CONFIG_SECURITY_YAMA && CONFIG_SECURITY_YAMA));356;0
nesting depends candidate;./security/keys/sysctl.c;CONFIG_PERSISTENT_KEYRINGS;((CONFIG_KEYS && CONFIG_SYSCTL));64;0
nesting depends candidate;./security/integrity/evm/evm_main.c;CONFIG_SECURITY_SELINUX;(((CONFIG_INTEGRITY && CONFIG_EVM) && CONFIG_EVM));38;0
nesting depends candidate;./security/integrity/evm/evm_main.c;CONFIG_SECURITY_SMACK;(((CONFIG_INTEGRITY && CONFIG_EVM) && CONFIG_EVM));41;0
nesting depends candidate;./security/integrity/evm/evm_main.c;CONFIG_EVM_EXTRA_SMACK_XATTRS;(((CONFIG_INTEGRITY && CONFIG_EVM) && CONFIG_EVM)) && (CONFIG_SECURITY_SMACK);43;41
nesting depends candidate;./security/integrity/evm/evm_main.c;CONFIG_IMA_APPRAISE;(((CONFIG_INTEGRITY && CONFIG_EVM) && CONFIG_EVM));49;0
nesting depends candidate;./security/integrity/evm/evm_main.c;CONFIG_EVM_ATTR_FSUUID;(((CONFIG_INTEGRITY && CONFIG_EVM) && CONFIG_EVM));67;0
nesting depends candidate;./security/integrity/ima/ima_init.c;CONFIG_IMA_LOAD_X509;(((CONFIG_INTEGRITY && CONFIG_IMA) && CONFIG_IMA));95;0
nesting depends candidate;./security/integrity/ima/ima_main.c;CONFIG_IMA_APPRAISE;(((CONFIG_INTEGRITY && CONFIG_IMA) && CONFIG_IMA));33;0
nesting depends candidate;./security/integrity/ima/ima_main.c;! CONFIG_MODULE_SIG_FORCE;(((CONFIG_INTEGRITY && CONFIG_IMA) && CONFIG_IMA));325;0
nesting depends candidate;./security/integrity/ima/ima_policy.c;! CONFIG_IMA_APPRAISE_SIGNED_INIT;(((CONFIG_INTEGRITY && CONFIG_IMA) && CONFIG_IMA));127;0
nesting depends candidate;./security/integrity/digsig.c;! CONFIG_IMA_TRUSTED_KEYRING;(((CONFIG_INTEGRITY && CONFIG_INTEGRITY) && CONFIG_INTEGRITY_SIGNATURE));29;0
nesting depends candidate;./security/smack/smack_access.c;CONFIG_SECURITY_SMACK_BRINGUP;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));186;0
nesting depends candidate;./security/smack/smack_access.c;CONFIG_SECURITY_SMACK_BRINGUP;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));198;0
nesting depends candidate;./security/smack/smack_access.c;CONFIG_AUDIT;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));207;0
nesting depends candidate;./security/smack/smack_access.c;CONFIG_AUDIT;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));261;0
nesting depends candidate;./security/smack/smack_access.c;CONFIG_AUDIT;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));288;0
nesting depends candidate;./security/smack/smack_access.c;CONFIG_SECURITY_SMACK_BRINGUP;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK)) && (CONFIG_AUDIT);352;288
nesting depends candidate;./security/smack/smack_access.c;CONFIG_SECURITY_SMACK_BRINGUP;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK)) && (CONFIG_AUDIT);375;288
nesting depends candidate;./security/smack/smack_netfilter.c;(CONFIG_IPV6) || (CONFIG_IPV6_MODULE);(((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK) && CONFIG_SECURITY_SMACK_NETFILTER));23;0
nesting depends candidate;./security/smack/smack_netfilter.c;(CONFIG_IPV6) || (CONFIG_IPV6_MODULE);(((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK) && CONFIG_SECURITY_SMACK_NETFILTER));67;0
nesting depends candidate;./security/smack/smack_lsm.c;CONFIG_SECURITY_SMACK_BRINGUP;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));69;0
nesting depends candidate;./security/smack/smack_lsm.c;CONFIG_SECURITY_SMACK_BRINGUP;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));99;0
nesting depends candidate;./security/smack/smack_lsm.c;CONFIG_SECURITY_SMACK_BRINGUP;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));119;0
nesting depends candidate;./security/smack/smack_lsm.c;CONFIG_SECURITY_SMACK_BRINGUP;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));141;0
nesting depends candidate;./security/smack/smack_lsm.c;CONFIG_SECURITY_SMACK_BRINGUP;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));163;0
nesting depends candidate;./security/smack/smack_lsm.c;CONFIG_SECURITY_SMACK_BRINGUP;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));193;0
nesting depends candidate;./security/smack/smack_lsm.c;CONFIG_SECURITY_SMACK_BRINGUP;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));222;0
nesting depends candidate;./security/smack/smack_lsm.c;((CONFIG_IPV6) || (CONFIG_IPV6_MODULE));((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));2348;0
nesting depends candidate;./security/smack/smack_lsm.c;CONFIG_AUDIT;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));2482;0
nesting depends candidate;./security/smack/smack_lsm.c;((CONFIG_IPV6) || (CONFIG_IPV6_MODULE));((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));2505;0
nesting depends candidate;./security/smack/smack_lsm.c;CONFIG_AUDIT;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK)) && (((CONFIG_IPV6) || (CONFIG_IPV6_MODULE)));2519;2505
nesting depends candidate;./security/smack/smack_lsm.c;CONFIG_AUDIT;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK)) && (((CONFIG_IPV6) || (CONFIG_IPV6_MODULE)));2525;2505
nesting depends candidate;./security/smack/smack_lsm.c;((CONFIG_IPV6) || (CONFIG_IPV6_MODULE));((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));2812;0
nesting depends candidate;./security/smack/smack_lsm.c;CONFIG_AUDIT;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));2943;0
nesting depends candidate;./security/smack/smack_lsm.c;CONFIG_AUDIT;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));3070;0
nesting depends candidate;./security/smack/smack_lsm.c;CONFIG_AUDIT;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));3203;0
nesting depends candidate;./security/smack/smack_lsm.c;CONFIG_AUDIT;((CONFIG_SECURITY_SMACK && CONFIG_SECURITY_SMACK));3307;0
